Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,library,analysis_set
GO_Biological_Process_2023,Regulation Of Lymphocyte Differentiation (GO:0045619),1/19,0.0188382206720142,0.0540995055196307,0,0,58.36842105263158,231.8316321803268,PRDM1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Dopaminergic Neuron Differentiation (GO:0071542),1/19,0.0188382206720142,0.0540995055196307,0,0,58.36842105263158,231.8316321803268,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Embryonic Digestive Tract Development (GO:0048566),1/19,0.0188382206720142,0.0540995055196307,0,0,58.36842105263158,231.8316321803268,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Mesoderm Formation (GO:0001707),1/20,0.019820311238232,0.0548117249057282,0,0,55.29362880886426,216.80897525048425,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Smooth Muscle Contraction (GO:0006940),1/20,0.019820311238232,0.0548117249057282,0,0,55.29362880886426,216.80897525048425,CNN1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904707),1/20,0.019820311238232,0.0548117249057282,0,0,55.29362880886426,216.80897525048425,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Cellular Process (GO:0048522),3/594,0.0203971563686406,0.0554180467592107,0,0,5.789489399820842,22.53477569552785,DLX2;MEIS1;POU3F2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Response To Cadmium Ion (GO:0046686),1/21,0.0208014680109953,0.0554180467592107,0,0,52.526315789473685,203.4203291515269,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Chromatin Remodeling (GO:0006338),2/228,0.0214791585202302,0.0554180467592107,0,0,9.71189773844641,37.30021550902055,FOXA1;SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Cellular Response To Cadmium Ion (GO:0071276),1/22,0.0217816918149241,0.0554180467592107,0,0,50.02255639097744,191.42059056605152,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Myeloid Cell Differentiation (GO:0045638),1/22,0.0217816918149241,0.0554180467592107,0,0,50.02255639097744,191.42059056605152,MEIS1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Multicellular Organismal Process (GO:0051241),2/231,0.0220100704540668,0.0554180467592107,0,0,9.583212032993693,36.571982585393975,FOXA1;DLX2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Developmental Process (GO:0051094),2/233,0.0223670623853994,0.0554180467592107,0,0,9.4992784992785,36.09883357673127,DLX2;CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Neuron Differentiation (GO:0045665),1/23,0.0227609834903901,0.0554180467592107,0,0,47.74641148325359,180.6107068727385,DLX2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Interleukin-4 Production (GO:0032673),1/23,0.0227609834903901,0.0554180467592107,0,0,47.74641148325359,180.6107068727385,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Endocardial Cushion Development (GO:0003197),1/23,0.0227609834903901,0.0554180467592107,0,0,47.74641148325359,180.6107068727385,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Cell Junction Assembly (GO:1901888),1/23,0.0227609834903901,0.0554180467592107,0,0,47.74641148325359,180.6107068727385,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,ERK1 And ERK2 Cascade (GO:0070371),1/24,0.0237393438664972,0.0571786346891976,0,0,45.66819221967963,170.827422984315,DUSP9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902230),1/25,0.0247167737784927,0.0574405903855448,0,0,43.76315789473684,161.93563879493826,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146),1/25,0.0247167737784927,0.0574405903855448,0,0,43.76315789473684,161.93563879493826,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Biomineral Tissue Development (GO:0070167),1/25,0.0247167737784927,0.0574405903855448,0,0,43.76315789473684,161.93563879493826,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Camera-Type Eye Development (GO:0043010),1/26,0.0256932740553108,0.0574405903855448,0,0,42.01052631578948,153.82263569148483,FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Acute Inflammatory Response (GO:0002526),1/26,0.0256932740553108,0.0574405903855448,0,0,42.01052631578948,153.82263569148483,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Myeloid Cell Differentiation (GO:0045637),1/26,0.0256932740553108,0.0574405903855448,0,0,42.01052631578948,153.82263569148483,MEIS1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364),1/27,0.0266688455361458,0.0574405903855448,0,0,40.392712550607285,146.39366123411943,PTPN12,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Mitotic Cell Cycle (GO:0045931),1/27,0.0266688455361458,0.0574405903855448,0,0,40.392712550607285,146.39366123411943,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Respiratory Tube Development (GO:0030323),1/27,0.0266688455361458,0.0574405903855448,0,0,40.392712550607285,146.39366123411943,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Myeloid Cell Development (GO:0061515),1/27,0.0266688455361458,0.0574405903855448,0,0,40.392712550607285,146.39366123411943,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,In Utero Embryonic Development (GO:0001701),1/27,0.0266688455361458,0.0574405903855448,0,0,40.392712550607285,146.39366123411943,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,"Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator (GO:0043516)",1/28,0.0276434890482457,0.0576361651541404,0,0,38.89473684210526,139.56851455439977,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Peptidyl-Tyrosine Dephosphorylation (GO:0035335),1/29,0.0286172054274548,0.0576361651541404,0,0,37.50375939849624,133.2788782141628,PTPN12,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,JNK Cascade (GO:0007254),1/29,0.0286172054274548,0.0576361651541404,0,0,37.50375939849624,133.2788782141628,DUSP9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of DNA Binding (GO:0043392),1/29,0.0286172054274548,0.0576361651541404,0,0,37.50375939849624,133.2788782141628,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Muscle Contraction (GO:0006937),1/29,0.0286172054274548,0.0576361651541404,0,0,37.50375939849624,133.2788782141628,CNN1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Epithelial To Mesenchymal Transition (GO:0010719),1/30,0.0295899955032417,0.0576361651541404,0,0,36.2087114337568,127.46621354176987,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Response To Epidermal Growth Factor (GO:0070849),1/30,0.0295899955032417,0.0576361651541404,0,0,36.2087114337568,127.46621354176987,PTPN12,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Artery Morphogenesis (GO:0048844),1/30,0.0295899955032417,0.0576361651541404,0,0,36.2087114337568,127.46621354176987,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Intrinsic Apoptotic Signaling Pathway In Response To Endoplasmic Reticulum Stress (GO:0070059),1/30,0.0295899955032417,0.0576361651541404,0,0,36.2087114337568,127.46621354176987,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),1/30,0.0295899955032417,0.0576361651541404,0,0,36.2087114337568,127.46621354176987,CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Embryonic Skeletal System Morphogenesis (GO:0048704),1/30,0.0295899955032417,0.0576361651541404,0,0,36.2087114337568,127.46621354176987,HOXB9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Response To Estradiol (GO:0032355),1/31,0.0305618601074184,0.0590160057246701,0,0,35.0,122.08008572013848,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Respiratory System Development (GO:0060541),1/32,0.0315328000758389,0.06017050276727,0,0,33.869269949066215,117.07681999296598,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Apoptotic Process (GO:0042981),3/705,0.0318057273463812,0.06017050276727,0,0,4.846153846153846,16.710066208568932,FOXA1;JUN;FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),2/283,0.032055350891531,0.06017050276727,0,0,7.78924476077501,26.797269855067267,DLX2;MEIS1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),1/33,0.0325028162269628,0.06017050276727,0,0,32.80921052631579,112.41841533087528,CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Lung Development (GO:0030324),1/33,0.0325028162269628,0.06017050276727,0,0,32.80921052631579,112.41841533087528,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Embryonic Skeletal System Development (GO:0048706),1/34,0.0334719094011011,0.0614566205397267,0,0,31.8133971291866,108.07165990908112,HOXB9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Skeletal Muscle Organ Development (GO:0060538),1/35,0.0344400804224879,0.06221433882772,0,0,30.876160990712076,104.00740624656504,FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Liver Development (GO:0001889),1/35,0.0344400804224879,0.06221433882772,0,0,30.876160990712076,104.00740624656504,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of T Cell Proliferation (GO:0042130),1/36,0.0354073301248565,0.0634499355837428,0,0,29.99248120300752,100.19997336732251,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Smooth Muscle Cell Proliferation (GO:0048662),1/37,0.0363736593292806,0.0641551156673925,0,0,29.157894736842103,96.62665093408292,CNN1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Aortic Valve Morphogenesis (GO:0003180),1/37,0.0363736593292806,0.0641551156673925,0,0,29.157894736842103,96.62665093408292,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Lymphocyte Proliferation (GO:0050672),1/39,0.0383035595748703,0.0659064430675396,0,0,27.62049861495845,90.10393439678076,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Heterochromatin Organization (GO:0070828),1/39,0.0383035595748703,0.0659064430675396,0,0,27.62049861495845,90.10393439678076,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Digestive Tract Development (GO:0048565),1/39,0.0383035595748703,0.0659064430675396,0,0,27.62049861495845,90.10393439678076,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Notch Signaling Pathway (GO:0007219),1/40,0.039267132268101,0.0659064430675396,0,0,26.910931174089068,87.12057233834933,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Glycolytic Process (GO:0006110),1/40,0.039267132268101,0.0659064430675396,0,0,26.910931174089068,87.12057233834933,CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Aortic Valve Development (GO:0003176),1/40,0.039267132268101,0.0659064430675396,0,0,26.910931174089068,87.12057233834933,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Visual System Development (GO:0150063),1/41,0.0402297877766736,0.0659064430675396,0,0,26.23684210526316,84.30284540999916,MEIS1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Stress-Activated MAPK Cascade (GO:0051403),1/42,0.0411915269172122,0.0659064430675396,0,0,25.59563543003851,81.63786025385905,DUSP9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Cardiac Ventricle Morphogenesis (GO:0003208),1/42,0.0411915269172122,0.0659064430675396,0,0,25.59563543003851,81.63786025385905,FOXF1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Neuron Differentiation (GO:0045666),1/42,0.0411915269172122,0.0659064430675396,0,0,25.59563543003851,81.63786025385905,DLX2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Modulation By Host Of Symbiont Process (GO:0051851),1/42,0.0411915269172122,0.0659064430675396,0,0,25.59563543003851,81.63786025385905,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Osteoclast Differentiation (GO:0045670),1/42,0.0411915269172122,0.0659064430675396,0,0,25.59563543003851,81.63786025385905,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Skeletal Muscle Tissue Development (GO:0007519),1/42,0.0411915269172122,0.0659064430675396,0,0,25.59563543003851,81.63786025385905,FOXL2,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Biomineral Tissue Development (GO:0070169),1/43,0.0421523505298068,0.0660288567739631,0,0,24.98496240601504,79.11400474395023,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Intracellular Glucose Homeostasis (GO:0001678),1/43,0.0421523505298068,0.0660288567739631,0,0,24.98496240601504,79.11400474395023,FOXA3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Skeletal System Morphogenesis (GO:0048705),1/43,0.0421523505298068,0.0660288567739631,0,0,24.98496240601504,79.11400474395023,HOXB9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042058),1/46,0.0450293363875485,0.0686731824374135,0,0,23.31578947368421,72.28923154104575,PTPN12,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Cell-Cell Adhesion (GO:0022409),1/46,0.0450293363875485,0.0686731824374135,0,0,23.31578947368421,72.28923154104575,FOXA1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of Cellular Metabolic Process (GO:0031324),1/46,0.0450293363875485,0.0686731824374135,0,0,23.31578947368421,72.28923154104575,CBFA2T3,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Epithelial To Mesenchymal Transition (GO:0001837),1/47,0.0459865060964822,0.0686731824374135,0,0,22.80778032036613,70.23444455974413,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of T Cell Differentiation (GO:0045580),1/47,0.0459865060964822,0.0686731824374135,0,0,22.80778032036613,70.23444455974413,PRDM1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Smooth Muscle Cell Proliferation (GO:0048661),1/47,0.0459865060964822,0.0686731824374135,0,0,22.80778032036613,70.23444455974413,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Epithelial To Mesenchymal Transition (GO:0010718),1/47,0.0459865060964822,0.0686731824374135,0,0,22.80778032036613,70.23444455974413,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Regulation Of DNA Binding (GO:0051101),1/48,0.0469427643840033,0.0696369484901771,0,0,22.32138857782755,68.27724816722397,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Negative Regulation Of T Cell Activation (GO:0050868),1/49,0.0478981120694178,0.070586691470721,0,0,21.855263157894736,66.41113333547993,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Cell Chemotaxis (GO:0060326),1/50,0.0488525499820277,0.0705998141675756,0,0,21.40816326530612,64.63014669364038,HOXB9,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Transport (GO:0051050),1/50,0.0488525499820277,0.0705998141675756,0,0,21.40816326530612,64.63014669364038,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Fat Cell Differentiation (GO:0045600),1/50,0.0488525499820277,0.0705998141675756,0,0,21.40816326530612,64.63014669364038,CEBPB,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,SMAD Protein Signal Transduction (GO:0060395),1/51,0.0498060789247286,0.0715164210201232,0,0,20.978947368421053,62.92883309083605,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Mesenchymal Cell Differentiation (GO:0048762),1/54,0.0526612202157059,0.0751344797982046,0,0,19.788480635551142,58.25483230121243,SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),1/56,0.0545601179499192,0.077351053296088,0,0,19.066985645933013,55.45541451142644,JUN,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),2/387,0.0564185021858079,0.0780617869106069,0,0,5.655122655122655,16.25824080449533,CEBPB;SNAI1,GO_Biological_Process_2023,ifn_contrastive_sender
GO_Biological_Process_2023,Eye Development (GO:0001654),1/58,0.0564553994621354,0.0780617869106069,0,0,18.39612188365651,52.87605301742885,MEIS1,GO_Biological_Process_2023,ifn_contrastive_sender
